artistid|artist|songname|recordingid|releasename|release_group|date_year|labelname|countryname|workid|rating
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2006|Parlophone|United States|12890671|0
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2008|Apple Records|United Kingdom|12890671|0
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2008|Apple Records|United States|12890671|0
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2008|Parlophone|United Kingdom|12890671|0
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2008|Parlophone|United States|12890671|0
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2013|Apple Records|United Kingdom|12890671|0
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2013|Apple Records|United States|12890671|0
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2013|Parlophone|United Kingdom|12890671|0
303|The Beatles|Strawberry Fields Forever (Love version)|6397793|Love|566024|2013|Parlophone|United States|12890671|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2006|Apple Records|United Kingdom|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2006|Apple Records|United States|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2006|Capitol Records|United Kingdom|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2006|Capitol Records|United States|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2006|EMI|United Kingdom|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2006|EMI|United States|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2006|Parlophone|United Kingdom|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2006|Parlophone|United States|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2008|Apple Records|United Kingdom|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2008|Apple Records|United States|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2008|Parlophone|United Kingdom|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2008|Parlophone|United States|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2013|Apple Records|United Kingdom|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2013|Apple Records|United States|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2013|Parlophone|United Kingdom|12890673|0
303|The Beatles|Within You Without You / Tomorrow Never Knows (Love version)|6397794|Love|566024|2013|Parlophone|United States|12890673|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2006|Apple Records|United Kingdom|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2006|Apple Records|United States|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2006|Capitol Records|United Kingdom|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2006|Capitol Records|United States|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2006|EMI|United Kingdom|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2006|EMI|United States|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2006|Parlophone|United Kingdom|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2006|Parlophone|United States|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2008|Apple Records|United Kingdom|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2008|Apple Records|United States|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2008|Parlophone|United Kingdom|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2008|Parlophone|United States|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2013|Apple Records|United Kingdom|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2013|Apple Records|United States|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2013|Parlophone|United Kingdom|12890674|0
303|The Beatles|Lucy in the Sky With Diamonds (Love version)|6397795|Love|566024|2013|Parlophone|United States|12890674|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2006|Apple Records|United Kingdom|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2006|Apple Records|United States|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2006|Capitol Records|United Kingdom|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2006|Capitol Records|United States|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2006|EMI|United Kingdom|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2006|EMI|United States|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2006|Parlophone|United Kingdom|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2006|Parlophone|United States|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2008|Apple Records|United Kingdom|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2008|Apple Records|United States|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2008|Parlophone|United Kingdom|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2008|Parlophone|United States|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2013|Apple Records|United Kingdom|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2013|Apple Records|United States|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2013|Parlophone|United Kingdom|12890675|0
303|The Beatles|Octopus’s Garden (Love version)|6397796|Love|566024|2013|Parlophone|United States|12890675|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2006|Apple Records|United Kingdom|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2006|Apple Records|United States|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2006|Capitol Records|United Kingdom|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2006|Capitol Records|United States|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2006|EMI|United Kingdom|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2006|EMI|United States|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2006|Parlophone|United Kingdom|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2006|Parlophone|United States|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2008|Apple Records|United Kingdom|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2008|Apple Records|United States|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2008|Parlophone|United Kingdom|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2008|Parlophone|United States|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2013|Apple Records|United Kingdom|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2013|Apple Records|United States|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2013|Parlophone|United Kingdom|5681695|0
303|The Beatles|Lady Madonna|6397797|Love|566024|2013|Parlophone|United States|5681695|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2006|Apple Records|United Kingdom|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2006|Apple Records|United States|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2006|Capitol Records|United Kingdom|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2006|Capitol Records|United States|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2006|EMI|United Kingdom|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2006|EMI|United States|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2006|Parlophone|United Kingdom|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2006|Parlophone|United States|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2008|Apple Records|United Kingdom|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2008|Apple Records|United States|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2008|Parlophone|United Kingdom|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2008|Parlophone|United States|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2013|Apple Records|United Kingdom|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2013|Apple Records|United States|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2013|Parlophone|United Kingdom|12890676|0
303|The Beatles|Here Comes the Sun / The Inner Light (Love version)|6397798|Love|566024|2013|Parlophone|United States|12890676|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2006|Apple Records|United Kingdom|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2006|Apple Records|United States|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2006|Capitol Records|United Kingdom|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2006|Capitol Records|United States|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2006|EMI|United Kingdom|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2006|EMI|United States|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2006|Parlophone|United Kingdom|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2006|Parlophone|United States|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2008|Apple Records|United Kingdom|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2008|Apple Records|United States|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2008|Parlophone|United Kingdom|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2008|Parlophone|United States|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2013|Apple Records|United Kingdom|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2013|Apple Records|United States|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2013|Parlophone|United Kingdom|12890677|0
303|The Beatles|Come Together / Dear Prudence / Cry Baby Cry (Love version)|6397799|Love|566024|2013|Parlophone|United States|12890677|0
303|The Beatles|Revolution|6397800|Love|566024|2006|Apple Records|United Kingdom|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2006|Apple Records|United States|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2006|Capitol Records|United Kingdom|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2006|Capitol Records|United States|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2006|EMI|United Kingdom|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2006|EMI|United States|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2006|Parlophone|United Kingdom|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2006|Parlophone|United States|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2008|Apple Records|United Kingdom|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2008|Apple Records|United States|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2008|Parlophone|United Kingdom|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2008|Parlophone|United States|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2013|Apple Records|United Kingdom|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2013|Apple Records|United States|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2013|Parlophone|United Kingdom|155974|0
303|The Beatles|Revolution|6397800|Love|566024|2013|Parlophone|United States|155974|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2006|Apple Records|United Kingdom|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2006|Apple Records|United States|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2006|Capitol Records|United Kingdom|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2006|Capitol Records|United States|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2006|EMI|United Kingdom|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2006|EMI|United States|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2006|Parlophone|United Kingdom|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2006|Parlophone|United States|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2008|Apple Records|United Kingdom|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2008|Apple Records|United States|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2008|Parlophone|United Kingdom|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2008|Parlophone|United States|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2013|Apple Records|United Kingdom|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2013|Apple Records|United States|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2013|Parlophone|United Kingdom|159792|0
303|The Beatles|Back in the U.S.S.R.|6397801|Love|566024|2013|Parlophone|United States|159792|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2006|Apple Records|United Kingdom|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2006|Apple Records|United States|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2006|Capitol Records|United Kingdom|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2006|Capitol Records|United States|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2006|EMI|United Kingdom|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2006|EMI|United States|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2006|Parlophone|United Kingdom|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2006|Parlophone|United States|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2008|Apple Records|United Kingdom|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2008|Apple Records|United States|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2008|Parlophone|United Kingdom|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2008|Parlophone|United States|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2013|Apple Records|United Kingdom|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2013|Apple Records|United States|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2013|Parlophone|United Kingdom|12890678|0
303|The Beatles|While My Guitar Gently Weeps (Love version)|6397802|Love|566024|2013|Parlophone|United States|12890678|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2006|Apple Records|United Kingdom|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2006|Apple Records|United States|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2006|Capitol Records|United Kingdom|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2006|Capitol Records|United States|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2006|EMI|United Kingdom|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2006|EMI|United States|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2006|Parlophone|United Kingdom|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2006|Parlophone|United States|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2008|Apple Records|United Kingdom|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2008|Apple Records|United States|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2008|Parlophone|United Kingdom|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2008|Parlophone|United States|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2013|Apple Records|United Kingdom|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2013|Apple Records|United States|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2013|Parlophone|United Kingdom|8018704|0
303|The Beatles|A Day in the Life|6397803|Love|566024|2013|Parlophone|United States|8018704|0
303|The Beatles|Hey Jude|6397804|Love|566024|2006|Apple Records|United Kingdom|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2006|Apple Records|United States|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2006|Capitol Records|United Kingdom|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2006|Capitol Records|United States|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2006|EMI|United Kingdom|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2006|EMI|United States|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2006|Parlophone|United Kingdom|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2006|Parlophone|United States|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2008|Apple Records|United Kingdom|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2008|Apple Records|United States|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2008|Parlophone|United Kingdom|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2008|Parlophone|United States|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2013|Apple Records|United Kingdom|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2013|Apple Records|United States|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2013|Parlophone|United Kingdom|155973|0
303|The Beatles|Hey Jude|6397804|Love|566024|2013|Parlophone|United States|155973|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2006|Apple Records|United Kingdom|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2006|Apple Records|United States|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2006|Capitol Records|United Kingdom|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2006|Capitol Records|United States|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2006|EMI|United Kingdom|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2006|EMI|United States|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2006|Parlophone|United Kingdom|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2006|Parlophone|United States|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2008|Apple Records|United Kingdom|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2008|Apple Records|United States|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2008|Parlophone|United Kingdom|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2008|Parlophone|United States|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2013|Apple Records|United Kingdom|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2013|Apple Records|United States|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2013|Parlophone|United Kingdom|182543|0
303|The Beatles|Sgt. Pepper’s Lonely Hearts Club Band (reprise)|6397805|Love|566024|2013|Parlophone|United States|182543|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2006|Apple Records|United Kingdom|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2006|Apple Records|United States|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2006|Capitol Records|United Kingdom|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2006|Capitol Records|United States|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2006|EMI|United Kingdom|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2006|EMI|United States|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2006|Parlophone|United Kingdom|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2006|Parlophone|United States|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2008|Apple Records|United Kingdom|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2008|Apple Records|United States|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2008|Parlophone|United Kingdom|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2008|Parlophone|United States|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2013|Apple Records|United Kingdom|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2013|Apple Records|United States|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2013|Parlophone|United Kingdom|6798|0
303|The Beatles|All You Need Is Love|6397806|Love|566024|2013|Parlophone|United States|6798|0
303|The Beatles|Michelle|6652878|The Capitol Albums, Vol. 2|503532|2006|Apple Records|United Kingdom|7524001|0
303|The Beatles|Michelle|6652878|The Capitol Albums, Vol. 2|503532|2006|Apple Records|United States|7524001|0
303|The Beatles|Michelle|6652878|The U.S. Albums|1340104|2014|Capitol Records|United Kingdom|7524001|0
303|The Beatles|Michelle|6652878|The U.S. Albums|1340104|2014|Capitol Records|United States|7524001|0
303|The Beatles|Baby You’re a Rich Man|6796061|The Beatles Box Set|1572813|1988|Apple Records|United Kingdom|198599|0
303|The Beatles|Baby You’re a Rich Man|6796061|The Beatles Box Set|1572813|1988|Apple Records|United States|198599|0
303|The Beatles|Baby You’re a Rich Man|6796061|The Beatles Box Set|1572813|1988|Capitol Records|United Kingdom|198599|0
303|The Beatles|Baby You’re a Rich Man|6796061|The Beatles Box Set|1572813|1988|Capitol Records|United States|198599|0
303|The Beatles|Baby You’re a Rich Man|6796061|The Beatles Box Set|1572813|1988|Parlophone|United Kingdom|198599|0
303|The Beatles|Baby You’re a Rich Man|6796061|The Beatles Box Set|1572813|1988|Parlophone|United States|198599|0
303|The Beatles|I Want to Hold Your Hand|6842710|The Beatles Beat|606511|NULL|Odeon|United Kingdom|7945955|0
303|The Beatles|I Want to Hold Your Hand|6842710|The Beatles Beat|606511|NULL|Odeon|United States|7945955|0
303|The Beatles|Money (That’s What I Want)|6842716|Compact Disc EP Collection|315881|1992|Capitol Records|United Kingdom|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|Compact Disc EP Collection|315881|1992|Capitol Records|United States|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|Compact Disc EP Collection|315881|1992|Parlophone|United Kingdom|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|Compact Disc EP Collection|315881|1992|Parlophone|United States|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|Meet The Beatles|1399698|2014|Capitol Records|United Kingdom|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|Meet The Beatles|1399698|2014|Capitol Records|United States|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|The Beatles Beat|606511|NULL|Odeon|United Kingdom|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|The Beatles Beat|606511|NULL|Odeon|United States|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|The Beatles in Mono|1201023|2009|Apple Records|United Kingdom|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|The Beatles in Mono|1201023|2009|Apple Records|United States|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|The U.S. Albums|1340104|2014|Capitol Records|United Kingdom|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|The U.S. Albums|1340104|2014|Capitol Records|United States|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|With The Beatles|40445|1987|Odeon|United Kingdom|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|With The Beatles|40445|1987|Odeon|United States|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|With The Beatles|40445|1987|Parlophone|United Kingdom|286228|50
303|The Beatles|Money (That’s What I Want)|6842716|With The Beatles|40445|1987|Parlophone|United States|286228|50
303|The Beatles|Twist and Shout|7698849|Classic Cuts Presents: Party in a Box|683890|2001|Music Factory|United Kingdom|7426353|0
303|The Beatles|Twist and Shout|7698849|Classic Cuts Presents: Party in a Box|683890|2001|Music Factory|United States|7426353|0
303|The Beatles|Being for the Benefit of Mr. Kite!|7864228|Sgt. Pepper's Lonely Hearts Club Band|22325|NULL|Selles Records|United Kingdom|182538|0
303|The Beatles|Being for the Benefit of Mr. Kite!|7864228|Sgt. Pepper's Lonely Hearts Club Band|22325|NULL|Selles Records|United States|182538|0
303|The Beatles|Being for the Benefit of Mr. Kite!|7864228|Sgt. Pepper’s Lonely Hearts Club Band|22325|1987|Capitol Records|United Kingdom|182538|0
303|The Beatles|Being for the Benefit of Mr. Kite!|7864228|Sgt. Pepper’s Lonely Hearts Club Band|22325|1987|Capitol Records|United States|182538|0
303|The Beatles|Being for the Benefit of Mr. Kite!|7864228|Sgt. Pepper’s Lonely Hearts Club Band|22325|1987|Parlophone|United Kingdom|182538|0
303|The Beatles|Being for the Benefit of Mr. Kite!|7864228|Sgt. Pepper’s Lonely Hearts Club Band|22325|1987|Parlophone|United States|182538|0
303|The Beatles|Being for the Benefit of Mr. Kite!|7864228|Sgt. Pepper’s Lonely Hearts Club Band|22325|1998|Apple Records|United Kingdom|182538|0
303|The Beatles|Being for the Benefit of Mr. Kite!|7864228|Sgt. Pepper’s Lonely Hearts Club Band|22325|1998|Apple Records|United States|182538|0
